nome,endereco,lat,lon,DS
Sorvetes Natuice,"R. Francisco José da Cruz, 78 - Vila Ema, São Paulo - SP",-23.5905545,-46.5389882,DSP2
Belfrozen Sorvetes,"Av. Vila Ema, 646 - Vila Prudente, São Paulo - SP",-23.580024,-46.5701391,DSP2
Zoom Açaí,"R. Pantojo, 880A - Vila Reg. Feijó, São Paulo - SP",-23.5603162,-46.568832,DSP2
Doce Sorveteria,"Rua João Galli, 75 - Aricanduva, São Paulo - SP",-23.5833179,-46.526596,DSP2
Açaí Mafalda,"R. Mafalda, 41 - Chácara Belenzinho, São Paulo - SP",-23.5728633,-46.5498848,DSP2
Zero grau açaí,"Av. da Barreira Grande, 2321 - Vila Bancaria, São Paulo - SP",-23.5865845,-46.5139665,DSP2
Açaí Descubra,"Rua Jaime Paiva 249, R. Herwis, 903 - Parque São Lucas, São Paulo - SP",-23.587516,-46.5432247,DSP2
Natuice Jardim Vila Formosa,"Av. Monsenhor Antônio Castro, n° 450 - loja 04 - Jardim Vila Formosa, São Paulo - SP",-23.5715225,-46.5256079,DSP2
Oggi Sorvetes - Vila Santa Clara,"Av. Sapopemba, 3304 - Vila Santa Clara, São Paulo - SP",-23.5741627,-46.5573745,DSP2
Sorvetes Natuice,"Praça Barão de Macaúbas, 64 - Jardim Analia Franco, São Paulo - SP",-23.5639146,-46.5573768,DSP2
Chaveiro Cels.o.s - Vila Formosa / Tatuapé - Atendimento 24 Horas para Emergências.,"R. Delhi, 63 - Vila Formosa, São Paulo - SP",-23.5657675,-46.5465841,DSP2
Chaveiro Royal,"Av. João XXIII, 605 b - Vila Formosa, São Paulo - SP",-23.5724501,-46.5348038,DSP2
"Chaveiro Ninja 24hs(vila Diva, Vila ema,Tatuapé, vila prudente)","Av. Sapopemba, 3980 - Vila Diva (Zona Leste), São Paulo - SP",-23.5760924,-46.5512462,DSP2
Chaveiro J.L & papelaria,"Av. Professor Luiz Ignácio Anhaia Mello, 5441 - Vila Graciosa, São Paulo - SP",-23.5893497,-46.543856,DSP2
Chaveiro Stones,"Av. Sapopemba, 4180 - Vila Diva (Zona Leste), São Paulo - SP",-23.5770044,-46.5495155,DSP2
CHAVEIRO RENATA,"Av. Renata, 61 - Chácara Belenzinho, São Paulo - SP",-23.570853,-46.540288,DSP2
Juca Chaveiro,"Av. Sapopemba, 6100 - Vila Guarani(Zona Leste), São Paulo - SP",-23.585004,-46.533849,DSP2
Chaveiro Saigon,"R. Saigon, 216 - Vila Formosa, São Paulo - SP",-23.5685505,-46.5450681,DSP2
007 Chaveiro,"R. Edmundo Juventino Fuentes, 24 - Vila Ivone, São Paulo - SP",-23.585631,-46.5370868,DSP2
Chaveiro e Auto Elétrico Boy,"Av. do Oratório, 1714 - Vila Independencia, São Paulo - SP",-23.5902309,-46.5521586,DSP2
Auto Vidros chaveiro formosa,"Av. Trumain, 163 - Vila Formosa, São Paulo - SP",-23.5633994,-46.5351285,DSP2
Base Chaveiro Vila Formosa,"R. Angá, 705 - Vila Formosa, São Paulo - SP",-23.5696878,-46.5434074,DSP2
Chaveiro D&D,"Av. Ver. Abel Ferreira, 2022 - Loja 01 - Jardim Analia Franco, São Paulo - SP",-23.5650771,-46.5601225,DSP2
Bless Chaveiro e Afiação,"Av. Vila Ema - Vila Ema, São Paulo - SP",-23.5812376,-46.5548802,DSP2
Gago Chaveiro (atende 24h para socorro/emergência),"R. Solidônio Leite, 1321 - Vila Ema, São Paulo - SP",-23.5822956,-46.5456693,DSP2
Chaveiro Dalto,"Avenida Dr. Eduardo Couthing, 1495 - A - Vila Formosa, São Paulo - SP",-23.5643434,-46.547472,DSP2
Chaveiro Santa Rita,"R. Aurora das Dores, 67 - Chácara Belenzinho, São Paulo - SP",-23.5749093,-46.5331204,DSP2
Chaveiro Stones 2,"R. Luís Marin dos Santos, 51 - Jardim Colorado, São Paulo - SP",-23.5843383,-46.525351,DSP2
Chaveiro Carlos,"Av. do Oratório, 2170 - Parque São Lucas, São Paulo - SP",-23.5919258,-46.5482203,DSP2
Jr Chaveiro Amolador Carimbos,"Av. João XXIII, 167 - Vila Formosa, São Paulo - SP",-23.5707563,-46.5385985,DSP2
Vila Formosa Chaveiro,"Rua Anambés, 54 - Vila Formosa, São Paulo - SP",-23.5649678,-46.5415188,DSP2
Chaveiro CJ,"Av. João XXIII, 179 - Salão 02 - Vila Formosa, São Paulo - SP",-23.573116,-46.535064,DSP2
Vila Formosa Chaveiro,"R. Angá, 445 - Vila Formosa, São Paulo - SP",-23.5697428,-46.5459019,DSP2
Chaveiro Eli 24h,"R. Adícora, 71 - Vila rica, São Paulo - SP",-23.5828371,-46.5231959,DSP2
Click Chaveiro Vila Ema,"R. Herwis, 714 - Vila Ema, São Paulo - SP",-23.5859202,-46.5426379,DSP2
Efatá Distribuidora de Água,"R. Solidônio Leite, 1.370 - Vila Ema, São Paulo - SP",-23.5825981,-46.5452329,DSP2
Acqua Donna Vila Ema,"Av. Vila Ema, 3103 - Vila Ema, São Paulo - SP",-23.5837425,-46.5472366,DSP2
Distribuidora de Gás Carrão -Ultragaz,"R. Taubaté, 1338 - Vila Fernandes, São Paulo - SP",-23.5615429,-46.5359525,DSP2
Viva gás e água,"R. das Giestas, 1134 - Vila Bela, São Paulo - SP",-23.5962956,-46.5692912,DSP2
Comércio de Água Anália Franco,"R. São Marinho, 14 - Vila Formosa, São Paulo - SP",-23.5686948,-46.550957,DSP2
CAMINHÃO PIPA Águas Via Leste,N/A,-2.982786,-56.285992,DSP2
Bruno Agua,"R. Manilha, 8 - Vl Carrao, São Paulo - SP",-23.5512449,-46.5276422,DSP2
Fg assistência técnica,"R. Bruna, 52 - Chácara Mafalda, São Paulo - SP",-23.570498,-46.5606754,DSP2
Tec Leste Assistência Técnica,"Av. João XXIII, 309 - Vila Formosa, São Paulo - SP",-23.5712707,-46.5373785,DSP2
Assistência técnica de celulares na Vila Formosa | Loja de acessórios e assistência especializada Tecnito,"R. Cristóvão Girão, 13 - Vila Formosa, São Paulo - SP",-23.5653668,-46.5448668,DSP2
BGA TECH ASSISTÊNCIA TÉCNICA,"Av. João XXIII, 35 - Vila Formosa, São Paulo - SP",-23.5703652,-46.5398586,DSP2
Wephone Assistência Técnica,"Av. Dr. Eduardo Cotching, 2518 - Vila Formosa, São Paulo - SP",-23.5694949,-46.540545,DSP2
TalTec Placas Eletrônicas Unidade @qualdefeito,"Av. Vila Ema, 3255 - Vila Ema, São Paulo - SP",-23.5849184,-46.5460618,DSP2
SEC - assistência técnica,"Rua Hermann Teles Ribeiro, 634 - Vila Invernada, São Paulo - SP",-23.5677645,-46.560302,DSP2
PV Assistência Técnica de Computadores,"Av. da Barreira Grande, 219 - Jardim Colorado, São Paulo - SP",-23.5834841,-46.5326663,DSP2
Nic tec - assistência técnica,"R. Constantino Fusco, 375 - Capão do Embira, São Paulo - SP",-23.5810255,-46.5300128,DSP2
JPS Informática,"R. Domingos Afonso, 538 Fundos - Vila Santa Clara, São Paulo - SP",-23.5788842,-46.5629996,DSP2
"W7 Assistencia técnica de celulares, notebooks, impressoras e computadores","Av. João XXIII, 249 - Vila Formosa, São Paulo - SP",-23.5710531,-46.5378249,DSP2
Riconserta Acessórios e Assistência Técnica,"Av. Sapopemba, 2792 - Vila Santa Clara, São Paulo - SP",-23.5732316,-46.5620824,DSP2
Tec Serv Assistência Técnica,"R. Alm. Alexandrino, 554 - Vila Invernada, São Paulo - SP",-23.5703589,-46.5687304,DSP2
ReyTec Assistência Técnica Não Temos ( SITE ),"Av. Dr. Eduardo Cotching, 1576 - loja - Vila Formosa, São Paulo - SP",-23.5646856,-46.5467377,DSP2
Topcell Assistência Técnica de Celulares - vila formosa,"Avenida João XXIII, 493 ZAP 96668-6114 - Vila Formosa, São Paulo - SP",-23.5719442,-46.5356996,DSP2
LR Assistência técnica especializada em celulares e notebooks,"Av. Dr. Eduardo Cotching, 1483 - A - Vila Formosa, São Paulo - SP",-23.5642269,-46.5475354,DSP2
Pit Stop Smart Assistência Técnica,"Av. Sapopemba, 1347 - Vila Reg. Feijó, São Paulo - SP",-23.5667908,-46.569495,DSP2
Astef Eletrônica,"Av. João XXIII, 85 - Vila Formosa, São Paulo - SP",-23.5705233,-46.5393831,DSP2
Maq-service,"R. Joaquim Peixoto - Chácara Belenzinho, São Paulo - SP",-23.5793895,-46.5288247,DSP2
Assistencia Técnica MAMA e Impressões,"R. Francisca de Paula, 1101 - Vila Carrão, São Paulo - SP",-23.5615128,-46.5322676,DSP2
J N Assistência Técnica Oriente,"Rua: bebedouro de cima 14 - Capão do Embira, São Paulo - SP",-23.581331,-46.5304729,DSP2
SOS Smart -Assistência Técnica Celular E Notebook,"Av. Vila Ema, 872 - Vila Prudente, São Paulo - SP",-23.5808532,-46.5682814,DSP2
"Khaled Cell - Assistência Técnica de celular e Acessórios , Vila formosa","Praça Dr. Sampaio Vidal, 77 - Vila Formosa, São Paulo - SP",-23.5671139,-46.5409874,DSP2
KDMEUCHIP Assistencia Tecnica Celular,"Av. Dr. Eduardo Cotching, 1286 - Vila Formosa, São Paulo - SP",-23.5636123,-46.5493479,DSP2
Star Tec Informatica,"Tv. Roberto de Salas, 11 - Vila Formosa, São Paulo - SP",-23.5763,-46.540921,DSP2
RODERO Assistência Técnica Informática,"Av. Dr. Eduardo Cotching, 1119 - Loja-01 - Vila Formosa, São Paulo - SP",-23.5624778,-46.5502099,DSP2
WG ASSISTÊNCIA TÉCNICA,"R. João Bizarro da Nave, 335 - Vila Santa Clara, São Paulo - SP",-23.5720202,-46.5661334,DSP2
Maqsegel Assistência Técnica de Eletrodomésticos,"Rua Aracê, 109 - Vila Formosa, São Paulo - SP",-23.5645596,-46.5449496,DSP2
I9 Electro,"Av. Jacinto Menezes Palhares, 329 - 1 andar sala 01 - Jardim Avelino, São Paulo - SP",-23.5854711,-46.5647451,DSP2
Samalux Autorizada Electrolux,"R. Curupá, 793 - Vila Formosa, São Paulo - SP",-23.5618029,-46.5542199,DSP2
Lanchonete JL,"R. Cap. Pacheco e Chaves, 751 - Vila Prudente, São Paulo - SP",-23.5818335,-46.5907262,DSP2
Bar e Lanches Deu Certo,"Rua Orfanato, 674 - Vila Prudente, São Paulo - SP",-23.5783541,-46.5780321,DSP2
Restaurante e Lanchonete Estação Prudente,"R. Oliveira Gouveia, 12 - Parque da Vila Prudente, São Paulo - SP",-23.5854651,-46.5830594,DSP2
Lanchonete Melo Gaia.,"Praça Cel. Mello Gaia, 252 - Vila Alpina, São Paulo - SP",-23.5973901,-46.5592823,DSP2
Restaurante & lanchonete do R,"Rua Orfanato, 422 - Vila Prudente, São Paulo - SP",-23.5797988,-46.581365,DSP2
Sorveteria Açaí Lips Ipiranga,"R. Aída, 676 - Vila Carioca, São Paulo - SP",-23.5952286,-46.5909843,DSP2
Açaí Mr Flavour,"Rua Itapiji, 78 - Vila Libanesa, São Paulo - SP",-23.5750764,-46.5788061,DSP2
Ybaçaí,"R. Fernandes Sardinha, 215 - Vila Bela, São Paulo - SP",-23.5970062,-46.5656056,DSP2
Sou Ice Vila Prudente,"Rua José Zappi, 110 - Vila Prudente, São Paulo - SP",-23.5803016,-46.5851064,DSP2
AÇAÍ JUVENTUS - VILA ZELINA - TRUFADOS E COPO DA FELICIDADE,"R. Inácio, 832 - Vila Zelina, São Paulo - SP",-23.5917246,-46.5749508,DSP2
AÇAI DA LIH,"R. do Centro, 1292 - Vila Prudente, São Paulo - SP",-23.5860862,-46.5901303,DSP2
VickBar Açaí & Porções,"Rua Orfanato, 669 - Vila Prudente, São Paulo - SP",-23.5786876,-46.5793007,DSP2
The Best Açaí - Ipiranga,"R. Bom Pastor, 1693 - Ipiranga, São Paulo - SP",-23.5914561,-46.6068759,DSP2
Lip's Sorveteria Vila Prudente,"Av. Professor Luiz Ignácio Anhaia Mello, 1720 - Vila Prudente, São Paulo - SP",-23.584427,-46.5767409,DSP2
Souice,"Rua Juventus, 831 - Parque da Mooca, São Paulo - SP",-23.5734063,-46.5879181,DSP2
Açaí protein,"Av. Almirante Delamare - Vila Heliopolis, São Paulo - SP",-23.6047118,-46.5959434,DSP2
AÇAI DO PARQUE SCS,"Rua José Jeraissati, 52 - Vila Alpina, São Paulo - SP",-23.5940134,-46.5616036,DSP2
AÇAI SEM LIMITES,"Rua Dr. Miguel Bombarda, 267 - Vila Macedopolis, São Paulo - SP",-23.594285,-46.5506695,DSP2
Tuba açaí e sorvetes,"R. Cap. Pacheco e Chaves, 1227 - Vila Prudente, São Paulo - SP",-23.5812848,-46.5861705,DSP2
SOU ICE VILA ALPINA,"R. Costa Barros, 328 - Vila Alpina, São Paulo - SP",-23.5976817,-46.5620351,DSP2
Sorveteria sao paulo - Açaí da Ladú,"R. Brasil, 47 - Cidade Nova Heliópolis, São Paulo - SP",-23.6018116,-46.5950947,DSP2
Açaí Formosa Vila Carioca,"R. Auriverde, 746 - Vila Independencia, São Paulo - SP",-23.5892092,-46.5958366,DSP2
Açaí Formosa,"R. Pinheiro Guimarães, 622 - Parque da Vila Prudente, São Paulo - SP",-23.5888039,-46.5720028,DSP2
Acai da Villa,"Rua Albino de Morais, 431 - Vila Independencia, São Paulo - SP",-23.600415,-46.5882609,DSP2
Sorveteria Ponchello,"R. Dr. Vicente Giacaglini, 109 - Vila Alpina, São Paulo - SP",-23.5981753,-46.5657008,DSP2
Chaveiro e Carimbos Vila Prudente (Sonda),"R. Cap. Pacheco e Chaves, 500 - Vila Prudente, São Paulo - SP",-23.5826019,-46.5922041,DSP2
Bs’s Açaí,"R. Manuel Onha, 235 - Vila Oratorio, São Paulo - SP",-23.5725547,-46.5796399,DSP2
Chaveiro e Carimbos Lupa Vila Prudente Sp,"Rua Chamantá, 872 - Vila Prudente, São Paulo - SP",-23.578614,-46.586729,DSP2
Raul Chaveiro,"Rua Lord Cockrane, 1083 - Ipiranga, São Paulo - SP",-23.5922521,-46.5972335,DSP2
Chaveiro Canaã Ibitirama,"R. Ibitirama, 1086 - Vila Prudente, São Paulo - SP",-23.5903755,-46.5820901,DSP2
Vicentee Chaveiro,"R. Ibitirama, 1471 - casa B - Vila Prudente, São Paulo - SP",-23.5928259,-46.5792029,DSP2
Artur Chaveiro,"Av. Zelina, 117 - Vila Prudente, São Paulo - SP",-23.5887713,-46.5828081,DSP2
Chaveiro Alpina,"R. Costa Barros, 888 - Vila Alpina, São Paulo - SP",-23.5957906,-46.5576806,DSP2
Chaveiro na Vila Prudente | 24 Horas | Residencial e Automotivo,"Av. Dr. Francisco Mesquita, 1147 - Vila Prudente, São Paulo - SP",-23.598822,-46.5781807,DSP2
Chaveiro Ravi,"Rua Mil Oitocentos e Vinte e Dois, 596 - Ipiranga, São Paulo - SP",-23.5904973,-46.5989902,DSP2
Chaveiro Antunes 24 Horas,"R. Iguara, 675 - Vila Alpina, São Paulo - SP",-23.5973411,-46.5554823,DSP2
Chaveiro 24h Socorro,"Praça Ana Maria - Vila Prudente, São Paulo - SP",-23.5773149,-46.5763183,DSP2
Chaveiro Filipe,"R. das Giestas, 535 - Vila Bela, São Paulo - SP",-23.5963527,-46.5748388,DSP2
Chaveiro Chavar -Vila Zelina -,"Rua Manaiás, 353 - Vila Zelina, São Paulo - SP",-23.5901814,-46.5763863,DSP2
Chaveiro e Amolador Tito,"R. Costa Barros, 83 - Vila Alpina, São Paulo - SP",-23.5972746,-46.5644906,DSP2
Chaveiro 24 horas,"R. Maj. Aderbal de Oliveira, 115 - Fundação, São Caetano do Sul - SP",-23.6019073,-46.5764479,DSP2
Chaveiro Geraldo,"Praça Padre Damião, 54 - Vila Prudente, São Paulo - SP",-23.5817317,-46.5857011,DSP2
Vila Prudente Chaveiro,"R. Tamacuri, 59 - Vila Prudente, São Paulo - SP",-23.5762596,-46.5820007,DSP2
Master Chaveiro Vila Alpina,"R. dos Junquilhos, 513 - Vila Alpina, São Paulo - SP",-23.5965455,-46.5602777,DSP2
Chaveiro no Ipiranga - A Domicílio*,"R. Clemente Pereira, 436 - Ipiranga, São Paulo - SP",-23.5982743,-46.6012524,DSP2
Chaveiro e Afiador JM,"R. Costa Barros, 1774 - Vila Alpina, São Paulo - SP",-23.6003555,-46.5507667,DSP2
Chaves Automotivas,"R. Pindamonhangaba, 296 - Q.ta da Paineira, São Paulo - SP",-23.5867856,-46.5868012,DSP2
CHAVEIRO,"Vila Independencia, São Paulo - SP",-23.5949276,-46.5921597,DSP2
Chaveiro Heliópolis,"Av. Almirante Delamare, 306 - Sacoma, São Paulo - SP",-23.6040283,-46.5967775,DSP2
Sig tec Assistencia tecnica,"R. José Macedo, 493 - Vila Macedopolis, São Paulo - SP",-23.5937031,-46.5540419,DSP2
Suporte Smart Mooca,"Rua Janguruçu, 24 - Parque da Mooca, São Paulo - SP",-23.5763133,-46.5876532,DSP2
LESTE SMART,"Rua Orfanato, 117 - 01 - Vila Prudente, São Paulo",-23.5808747,-46.5841363,DSP2
TNK Eletrônica,"Rua Santo Amásio, 322 - Vila Lucia, São Paulo - SP",-23.5958968,-46.5699948,DSP2
Comercial Irmãos Pelluci,"Av. Zelina, 505 - Vila Zelina, São Paulo - SP",-23.5893132,-46.5790456,DSP2
Edinext Celulares - Loja1,"R. José dos Reis, 62 - Parque da Vila Prudente, São Paulo - SP",-23.5872944,-46.5841353,DSP2
Ceara Assistência Técnica,"R. Itamumbuca, 149 - Vila Prudente, São Paulo - SP",-23.5834181,-46.582377,DSP2
Tchê bar e lanchonete,"Av. Pref. Erasto Gaertner, 2078 - Bacacheri, Curitiba - PR",-25.394483,-49.2291422,DPR2
Distribuidora De Água Mineral Ipiranga,"R. do Grito, 643 - Ipiranga, São Paulo - SP",-23.5987858,-46.5986123,DSP2
Ultragaz - Gás do Povo,"Av. Zelina, 197 - Vila Zelina, São Paulo - SP",-23.5888656,-46.5820493,DSP2
PURA & LEVE Distribuidora de água mineral,"R. Adonis, 46 - São João Climaco, São Paulo - SP",-23.6206469,-46.5849052,DSP2
Aguaboa,"R. Paraíba, 427 - Centro, São Caetano do Sul - SP",-23.6123975,-46.5751012,DSP2
MeltenCo Curitiba,"Av. Paraná, 2052 - Boa Vista, Curitiba - PR",-25.3963409,-49.2428679,DPR2
Eskimó Bacacheri - Sorveteria no Bacacheri,"Av. Pref. Erasto Gaertner, Rua Alvaro Botelho, 23 - loja A - Bacacheri, Curitiba - PR",-25.3982876,-49.2355908,DPR2
Sorvetes e Açai Bapka,"Rua Alberico Flores Bueno, 255 - Bairro Alto, Curitiba - PR",-25.39569,-49.208882,DPR2
Fino Sabor e Açai,"R. José de Oliveira Franco, 1658 - Bairro Alto, Curitiba - PR",-25.4129851,-49.2062866,DPR2
Chaveiro Chave de Ouro,"Av. N. Sra. da Luz, 37 - Loja 14 - Bacacheri, Curitiba - PR",-25.4044535,-49.2454718,DPR2
CHAVEIRO XAVIER,"Mascarenhas de Moraes n° 312 SUBSOLO CONDOR SANTA CANDIDA - Atuba, Curitiba - PR",-25.3774186,-49.2222324,DPR2
Oliveira Chaveiros - Assistência técnica de celular - Curitiba - PR,"Av. Caviúna, 472 - Quiosque 02 - Bairro Alto, Curitiba - PR",-25.4027238,-49.2153694,DPR2
Chaveiro Vettorellos,"R. Carlota Straube de Araújo, 1610 - Boa Vista, Curitiba - PR",-25.3844947,-49.2472488,DPR2
Chaveiro e Sapataria Mauá,"R. Fernando de Noronha, 320 - Santa Cândida, Curitiba - PR",-25.3828931,-49.2347776,DPR2
Guilherme Chaveiro,"Rua Agostinho Zaninelli, 581 - Boa Vista, Curitiba - PR",-25.3793918,-49.2538454,DPR2
CHAVEIRO EMPÓRIO CWB,"Rua Alberico Flores Bueno, 1634 - Bairro Alto, Curitiba - PR",-25.407217,-49.2038168,DPR2
ROODRY | Chaveiro e Portões Eletrônicos,"R. José de Oliveira Franco, 1741 - Bairro Alto, Curitiba - PR",-25.4135584,-49.2054576,DPR2
Chaveiro Ahú,"R. Prof. Nilo Brandão, 32 - São Lourenço, Curitiba - PR",-25.3901296,-49.2607897,DPR2
"Agilgás | Boa Vista | Distribuidora de Gás P13, P20 e P45 | Filial | Supergasbras","R. Carlota Straube de Araújo, 1413 - Boa Vista, Curitiba - PR",-25.385757,-49.2490509,DPR2
Kina's Água E Gás,"R. Holanda, 1737 - Boa Vista, Curitiba - PR",-25.3921778,-49.2548423,DPR2
Revenda Ultragaz - Gás Bairro Alto,"Rua Alberico Flores Bueno, 1362 - Bairro Alto, Curitiba - PR",-25.405215,-49.2045491,DPR2
Distribuidora de gás - Rio Gás Santa candida,"R. Padre João Wislinski, 549 - Santa Cândida, Curitiba - PR",-25.3751845,-49.2207687,DPR2
Gas Boa Vista Predileto,"Rua Lodovico Geronazzo, 845 - Boa Vista, Curitiba - PR",-25.387729,-49.2449385,DPR2
Manancial das Águas,"R. João Havro, 350 - Boa Vista, Curitiba - PR",-25.3916635,-49.2435516,DPR2
ZICO GAS BAIRRO ALTO,"Av. da Integração, 2224 - Bairro Alto, Curitiba - PR",-25.4043679,-49.2008102,DPR2
CEZYGAS,"R. Rio Guaporé, 1192 - Bairro Alto, Curitiba - PR",-25.3996669,-49.2008516,DPR2
"Agilgás | Jardim Social | Distribuidora de Gás P13, P20 e P45 | Filial | Supergasbras","R. Fagundes Varela, 886 - Jardim Social, Curitiba - PR",-25.4146747,-49.2326748,DPR2
Gas Bairro Alto Predileto,"R. José Zgoda, 225 - Bairro Alto, Curitiba - PR",-25.4140636,-49.220316,DPR2
"Distribuidora 24 Horas Online. Bebidas, Gás De Cozinha, Conveniência","Av. Confúcio, 713 - Atuba, Colombo - PR",-25.3789072,-49.19197,DPR2
Silas Gás,"R. José Zgoda, 229 - Bairro Alto, Curitiba - PR",-25.4143378,-49.2203122,DPR2
Gás Tarumã,"R. Dante Angelote, 324 - Tarumã, Curitiba - PR",-25.4186582,-49.2212785,DPR2
Renata Gás,"R. Mateus Leme, 5784 - Abranches, Curitiba - PR",-25.3808701,-49.2719652,DPR2
Heris Lanchonete e Restaurante,"R. Saldanha Marinho, 73 - Centro, Curitiba - PR",-25.4291248,-49.2725165,DPR2
Elvis's Restaurante e Lanchonete,"Av. São José, 631 - Cristo Rei, Curitiba - PR",-25.4351456,-49.243321,DPR2
Lanchonete Chapa Quente,"R. Des. Westphalen, 74 - Centro, Curitiba - PR",-25.433525,-49.2726262,DPR2
Lanchonete Big Sabor,"Av. Sete de Setembro, 2370 - Centro, Curitiba - PR",-25.4357852,-49.2622362,DPR2
Restaurante e Lanchonete do Toninho,"Av. João Gualberto, 53 - Centro, Curitiba - PR",-25.4243266,-49.2692462,DPR2
Restaurante Lanchonete Barão Grill,"R. Barão do Rio Branco, 517 - Centro, Curitiba - PR",-25.434387,-49.267109,DPR2
Cabral Goumert Lanchonete e Pastelaria,"R. dos Funcionários - Cabral, Curitiba - PR",-25.406527,-49.2517266,DPR2
Arte Verde Lanchonete,"R. da Paz, 608 - Box 517 - Centro, Curitiba - PR",-25.434577,-49.256586,DPR2
LANCHONETE BOM SABOR,"R. José Loureiro, 468 - Centro, Curitiba - PR",-25.4320203,-49.2679879,DPR2
Woka Açaí Shop,"Rua Mateus Leme, 2377 Centro Cívico - Bom Retiro, Curitiba - PR",-25.4060914,-49.2713072,DPR2
CWB AÇAÍ,"R. Mariano Torres, 350 - Centro, Curitiba - PR",-25.4296272,-49.263117,DPR2
Nhô Sorvetes Curitiba,"R. Barão do Rio Branco, 222 - Loja 10 - Centro, Curitiba - PR",-25.4325544,-49.2682513,DPR2
Sorveteria Godinho Juvevê,"R. Moysés Marcondes - Juvevê, Curitiba - PR",-25.4134903,-49.2572588,DPR2
dolce e freddo gelateria ltda,"R. Itupava, 1299 - loja 27 - Juvevê, Curitiba - PR",-25.4225845,-49.2475578,DPR2
Oka Açai shop,"R. Mateus Leme, 2377 - Centro Cívico, Curitiba - PR",-25.4060955,-49.2712993,DPR2
guadalupe sorveteria,"Travessa Itararé, 139 - Centro, Curitiba - PR",-25.4314492,-49.2628164,DPR2
Sorvetones,"Av. Presidente Affonso Camargo, 995 - Cristo Rei, Curitiba - PR",-25.4354283,-49.2500598,DPR2
Di Tudo Mercearia Sorveteria Açaí,"R. João Negrão, 357 - Centro, Curitiba - PR",-25.4327665,-49.2652402,DPR2
Sorveteria Gebon Cabral,"R. Cel. Amazonas Marcondes, 1540 - Cabral, Curitiba - PR",-25.3999045,-49.2572652,DPR2
Chiquinho Sorvetes - Praça Osório,"Av. Vicente Machado, 15 - Centro, Curitiba - PR",-25.4334979,-49.2772745,DPR2
La Basque Curitiba - Crepes & Sorvetes Premium,"Av. Cândido Hartmann, 380 - Mercês, Curitiba - PR",-25.4314573,-49.2904714,DPR2
Açaí Concept Ahú,"Av. Anita Garibaldi, 961 - Ahú, Curitiba - PR",-25.4036097,-49.2586102,DPR2
Sorveteria Bapka Largo da Ordem,"R. São Francisco, 298 - Centro, Curitiba - PR",-25.4277786,-49.2714014,DPR2
Gelateria Leopoldina - Loja MON,"R. Manoel Eufrásio, 1540 - Centro Cívico, Curitiba - PR",-25.4087967,-49.267235,DPR2
Gebon Jardim schaffer,"Rua João Tschannerl, 411 - Vista Alegre, Curitiba - PR",-25.4076366,-49.2926185,DPR2
Gelato Borelli Curitiba - Itupava,"R. Itupava, 1179 - Hugo Lange, Curitiba - PR",-25.4225968,-49.2486752,DPR2
